,Id,PID,Lot Frontage,Lot Area,Street,Overall Qual,Overall Cond,Home Age,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Age,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,Mo Sold,Yr Sold,SalePrice,Neighborhood Quality,Above Ground SF,Baths,Finished Basement,Finished Bsmt YN,Outdoor SF,Total Quality,Total Quality * Above Ground SF,Home Age^2,2nd Flr SF^2,Foundation_PConc,Neighborhood_NridgHt,Garage Finish_Unf,Garage Finish_Fin,Mas Vnr Type_None,Bsmt Exposure_Gd,Garage Type_Detchd,MS SubClass_60,Foundation_CBlock,Garage Type_Attchd,Sale Type_New,Exterior 1st_VinylSd,Exterior 2nd_VinylSd,Mas Vnr Type_Stone,Lot Shape_Reg,Bsmt Exposure_No,Paved Drive_Y,MS Zoning_RM,Lot Shape_IR1,Roof Style_Hip,Paved Drive_N,Neighborhood_NoRidge,Mas Vnr Type_BrkFace,Neighborhood_StoneBr,Roof Style_Gable,Electrical_SBrkr
880,734,903226130,50.0,6000,1,4,6,74,1950,0.0,3,3,3,3,4,672.0,1,0.0,0.0,672.0,3,1,757,567,0,1324,0.0,0.0,1,0,3,1,3,6,0,0,83.0,1.0,240.0,3,3,0,0,0,0,0,0,0,0,7,2009,128000,2,1324,1.05,2688.0,1,0,13,17212,5476,321489,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
881,1209,534400060,100.0,10175,1,6,5,46,1964,272.0,3,3,3,3,4,490.0,1,0.0,935.0,1425.0,4,1,1425,0,0,1425,0.0,0.0,2,0,3,1,3,7,1,4,55.0,2.0,576.0,3,3,0,0,0,407,0,0,0,0,7,2008,180500,3,1425,2.1,1960.0,1,0,15,21375,2116,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1
882,1994,902302150,85.0,13600,1,5,5,110,1950,0.0,3,3,3,3,1,0.0,1,0.0,662.0,662.0,3,0,1422,915,0,2337,0.0,0.0,2,0,5,2,3,10,0,0,74.0,2.0,560.0,3,3,0,57,0,0,0,0,0,0,9,2007,90000,1,2337,2.1,0.0,0,57,14,32718,12100,837225,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
883,1901,534431020,85.0,12172,1,5,7,70,1996,0.0,3,3,3,3,2,130.0,3,259.0,433.0,822.0,3,1,908,0,0,908,0.0,0.0,1,0,2,1,3,4,0,0,44.0,2.0,512.0,3,3,284,24,0,0,192,0,0,0,10,2007,138500,3,908,1.05,1037.0,1,308,14,12712,4900,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
884,2413,528218080,65.0,10237,1,7,5,4,2006,0.0,4,3,4,3,1,0.0,1,0.0,738.0,738.0,5,1,738,754,0,1492,0.0,0.0,2,1,3,1,4,8,0,0,13.0,2.0,440.0,3,3,0,32,0,0,0,0,0,0,9,2006,169985,4,1492,2.6,0.0,0,32,19,28348,16,568516,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
885,2630,535457070,70.0,7000,1,5,4,49,1961,0.0,3,3,3,3,6,781.0,1,0.0,369.0,1150.0,3,1,1150,0,0,1150,0.0,0.0,1,0,3,1,3,6,0,0,58.0,1.0,288.0,3,3,0,0,0,0,162,0,0,0,7,2006,146000,3,1150,1.05,4686.0,1,0,14,16100,2401,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
886,1428,906420130,59.0,11228,1,7,5,17,1993,0.0,4,3,4,3,4,50.0,6,531.0,499.0,1080.0,5,1,1080,1017,0,2097,0.0,1.0,2,1,3,1,4,9,1,3,26.0,3.0,678.0,3,3,196,187,0,0,0,0,0,0,12,2008,228000,4,2097,2.8000000000000003,3386.0,1,383,19,39843,289,1034289,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
887,1271,535453020,80.0,8000,1,5,6,51,1959,0.0,3,3,3,3,4,476.0,3,488.0,292.0,1256.0,4,1,1256,0,0,1256,1.0,0.0,1,1,3,1,4,6,0,0,60.0,1.0,311.0,3,3,0,240,0,0,0,0,0,0,5,2008,159000,3,1256,2.2,3368.0,1,240,15,18840,2601,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
888,2464,528480070,84.0,10728,1,8,5,4,2006,0.0,4,3,4,3,1,0.0,1,0.0,1095.0,1095.0,4,1,1095,844,0,1939,0.0,0.0,2,1,3,1,4,8,1,4,13.0,3.0,1053.0,3,3,192,51,0,0,0,0,0,0,8,2006,266000,6,1939,2.6,0.0,0,243,20,38780,16,712336,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
889,2653,902204120,50.0,6000,1,5,7,86,1950,145.0,3,4,3,3,1,0.0,1,0.0,816.0,816.0,5,1,816,750,0,1566,0.0,0.0,1,1,5,1,4,7,0,0,43.0,2.0,450.0,3,3,24,0,296,0,0,0,0,0,8,2006,139000,1,1566,1.55,0.0,0,24,15,23490,7396,562500,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
890,1505,908225170,56.0,6931,1,4,5,55,1955,0.0,3,3,3,3,5,784.0,1,0.0,0.0,784.0,3,0,784,0,0,784,1.0,0.0,1,0,2,1,3,4,0,0,0.0,0.0,0.0,0,0,112,0,0,0,0,0,0,0,5,2008,91900,2,784,1.7000000000000002,3920.0,1,112,13,10192,3025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
891,2110,906382060,73.0,8760,1,8,5,4,2006,132.0,4,3,4,3,6,36.0,1,0.0,1453.0,1489.0,5,1,1500,0,0,1500,0.0,0.0,2,0,3,1,4,7,1,4,14.0,2.0,674.0,3,3,144,38,0,0,0,0,0,0,6,2007,212999,5,1500,2.1,216.0,1,182,20,30000,16,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1
892,2386,528116030,98.0,16033,1,9,5,6,2005,378.0,4,3,5,3,6,1261.0,1,0.0,572.0,1833.0,5,1,1850,0,0,1850,1.0,0.0,2,0,3,1,4,8,1,4,15.0,3.0,772.0,3,3,519,112,0,0,0,0,0,0,3,2006,326000,7,1850,2.75,7566.0,1,631,22,40700,36,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1
893,1086,528235020,80.0,9024,1,6,5,6,2004,0.0,4,3,4,3,1,0.0,1,0.0,789.0,789.0,5,1,813,702,0,1515,0.0,0.0,2,1,3,1,4,8,1,4,15.0,2.0,393.0,3,3,0,75,0,0,0,0,0,0,7,2008,179000,4,1515,2.6,0.0,0,75,18,27270,36,492804,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1
894,1574,916380060,74.0,11563,1,8,5,4,2007,258.0,4,3,5,3,6,1036.0,1,0.0,482.0,1518.0,5,1,1537,0,0,1537,1.0,0.0,2,0,3,1,4,8,0,0,12.0,3.0,788.0,3,3,0,26,0,0,0,0,0,0,4,2008,294000,6,1537,2.75,6216.0,1,26,21,32277,16,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
895,406,527451540,21.0,1680,1,6,6,38,1972,425.0,3,3,3,3,3,110.0,2,294.0,79.0,483.0,3,1,483,504,0,987,1.0,0.0,1,1,2,1,3,5,0,0,47.0,1.0,288.0,3,3,0,0,0,0,0,0,0,0,7,2009,97000,1,987,2.2,918.0,1,0,15,14805,1444,254016,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
896,2757,906382050,73.0,8760,1,7,5,4,2006,0.0,4,3,4,4,6,464.0,1,0.0,927.0,1391.0,5,1,1391,571,0,1962,0.0,0.0,2,1,3,1,4,7,0,0,13.0,3.0,868.0,3,3,0,90,0,0,0,0,0,0,8,2006,239799,5,1962,2.6,2784.0,1,90,19,37278,16,326041,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
897,2559,534455080,80.0,9600,1,5,6,49,1990,0.0,3,3,3,3,4,915.0,1,0.0,336.0,1251.0,3,1,1433,0,0,1433,1.0,0.0,1,0,3,1,3,7,1,4,58.0,2.0,441.0,3,3,144,0,205,0,0,0,0,0,6,2006,161000,3,1433,1.7000000000000002,3660.0,1,144,14,20062,2401,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
898,1469,907290150,37.0,4435,1,6,5,7,2003,170.0,4,3,4,3,6,686.0,1,0.0,162.0,848.0,5,1,848,0,0,848,1.0,0.0,1,0,1,1,4,3,0,0,16.0,2.0,420.0,3,3,140,0,0,0,0,0,0,0,3,2008,136500,5,848,1.7000000000000002,4116.0,1,140,18,15264,49,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
899,407,527451640,21.0,1680,1,6,8,38,2007,510.0,3,3,3,3,5,162.0,1,0.0,321.0,483.0,4,1,483,504,0,987,0.0,0.0,1,1,2,1,4,5,0,0,47.0,1.0,264.0,3,3,250,0,0,0,0,0,0,0,5,2009,118000,1,987,1.55,810.0,1,250,16,15792,1444,254016,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
900,2300,923252080,69.0,7599,1,4,6,28,2006,0.0,3,3,3,3,5,565.0,1,0.0,280.0,845.0,3,1,845,0,0,845,1.0,0.0,1,0,2,1,3,4,0,0,32.0,2.0,360.0,3,3,0,0,0,0,0,0,0,0,6,2007,129500,4,845,1.7000000000000002,2825.0,1,0,13,10985,784,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
901,731,903201080,55.0,7264,1,7,7,85,2007,0.0,4,4,3,3,1,0.0,1,0.0,952.0,952.0,4,0,952,596,0,1548,0.0,0.0,2,1,3,1,5,5,0,0,41.0,2.0,672.0,3,3,74,0,0,0,144,0,0,0,10,2009,205000,2,1548,2.6,0.0,0,74,19,29412,7225,355216,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
902,1688,528102120,91.0,11825,1,8,5,4,2007,302.0,4,3,5,3,1,0.0,1,0.0,1694.0,1694.0,5,1,1694,0,0,1694,0.0,0.0,2,0,3,1,4,7,1,4,13.0,3.0,856.0,3,3,0,112,0,0,0,0,0,0,6,2007,322400,7,1694,2.1,0.0,0,112,21,35574,16,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
903,880,907410130,85.0,10200,1,8,5,3,2007,180.0,4,3,4,3,6,1478.0,1,0.0,100.0,1578.0,5,1,1602,0,0,1602,1.0,0.0,2,0,3,1,4,7,1,4,12.0,3.0,810.0,3,3,0,48,0,0,195,0,0,0,1,2009,293200,5,1602,2.75,8868.0,1,48,20,32040,9,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1
904,1074,528186080,63.0,8849,1,9,5,5,2005,616.0,5,3,5,3,6,28.0,1,0.0,1656.0,1684.0,5,1,1684,0,0,1684,0.0,0.0,2,0,2,1,5,6,1,5,14.0,2.0,564.0,3,3,495,72,0,0,0,0,0,0,7,2008,266000,7,1684,2.1,168.0,1,567,24,40416,25,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1
905,771,905103040,70.0,11184,1,6,5,32,1978,92.0,3,3,3,3,2,226.0,3,500.0,192.0,918.0,4,1,918,765,0,1683,0.0,0.0,2,1,3,1,3,7,1,3,41.0,2.0,440.0,3,3,243,0,0,0,0,0,0,0,7,2009,172500,3,1683,2.6,1952.0,1,243,15,25245,1024,585225,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
906,724,902405100,98.0,8820,1,5,6,120,1996,0.0,3,3,3,3,2,1088.0,1,0.0,0.0,1088.0,3,1,1188,561,120,1869,0.0,0.0,1,0,2,1,3,7,0,0,56.0,2.0,456.0,3,3,48,0,244,0,0,0,0,0,9,2009,124900,1,1749,1.05,2176.0,1,48,14,24486,14400,314721,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
907,730,903201020,60.94890660434154,6615,1,6,6,87,1950,0.0,3,3,3,3,1,0.0,1,0.0,1022.0,1022.0,3,0,1432,0,0,1432,0.0,0.0,1,0,3,1,4,6,1,4,96.0,1.0,216.0,2,3,266,61,0,0,0,0,0,0,9,2009,149000,2,1432,1.05,0.0,0,327,16,22912,7569,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
908,273,907414030,65.0,8773,1,7,5,6,2004,98.0,4,3,4,3,6,24.0,1,0.0,1390.0,1414.0,5,1,1414,0,0,1414,0.0,0.0,2,0,3,1,4,6,0,0,15.0,2.0,494.0,3,3,132,105,0,0,0,0,0,0,5,2010,185500,5,1414,2.1,144.0,1,237,19,26866,36,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1
909,2793,907255010,73.30337555358538,11088,1,8,5,8,2002,0.0,4,3,4,3,6,872.0,1,0.0,476.0,1348.0,5,1,1358,0,0,1358,1.0,0.0,1,1,1,1,4,5,1,3,17.0,2.0,418.0,3,3,68,166,0,0,0,0,0,0,6,2006,220000,5,1358,2.2,5232.0,1,234,20,27160,64,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
910,1789,528439050,76.0,9158,1,8,5,3,2007,140.0,4,3,4,3,1,0.0,1,0.0,1496.0,1496.0,5,1,1496,0,0,1496,0.0,0.0,2,0,3,1,4,7,0,0,12.0,2.0,474.0,3,3,168,130,0,0,0,0,0,0,6,2007,225000,6,1496,2.1,0.0,0,298,20,29920,9,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
911,1900,534430090,57.0,8280,1,6,5,60,1950,0.0,3,3,3,3,1,0.0,1,0.0,932.0,932.0,5,1,932,0,0,932,0.0,0.0,1,0,2,1,4,4,1,4,69.0,1.0,306.0,3,3,0,0,214,0,0,0,0,0,11,2007,124000,3,932,1.05,0.0,0,0,16,14912,3600,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
912,677,535450160,60.0,8544,1,3,4,60,1950,0.0,3,3,0,0,0,0.0,0,0.0,0.0,0.0,2,0,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,0,0,32.0,2.0,400.0,3,3,0,0,0,0,0,0,0,0,6,2009,92900,3,1040,2.1,0.0,0,0,9,9360,3600,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
913,747,903236040,50.0,8635,1,5,5,85,1950,0.0,3,2,3,3,2,134.0,1,0.0,938.0,1072.0,3,1,1072,0,0,1072,1.0,0.0,1,0,2,1,3,5,0,0,37.0,5.0,1184.0,2,3,0,0,105,0,0,0,0,0,8,2009,126500,2,1072,1.7000000000000002,268.0,1,0,14,15008,7225,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
914,1038,527425035,78.83203527864289,12735,1,4,5,38,1972,0.0,3,3,3,3,4,600.0,1,0.0,264.0,864.0,3,1,864,0,0,864,0.0,0.0,1,0,3,1,3,5,0,0,39.0,2.0,576.0,3,3,216,0,0,0,0,0,0,0,4,2008,111250,3,864,1.05,2400.0,1,216,13,11232,1444,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
915,1763,528326060,73.06031870861926,11000,1,8,5,10,2000,72.0,4,3,4,3,1,0.0,1,0.0,969.0,969.0,5,1,997,1288,0,2285,0.0,0.0,2,1,4,1,4,8,1,3,19.0,3.0,648.0,3,3,0,56,0,0,0,0,0,0,6,2007,248000,7,2285,2.6,0.0,0,56,20,45700,100,1658944,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1
916,1283,535477090,69.0,7590,1,5,5,47,1963,0.0,3,3,3,3,1,0.0,1,0.0,1117.0,1117.0,5,1,1117,0,0,1117,0.0,0.0,1,0,3,1,3,6,0,0,56.0,1.0,264.0,3,3,0,0,0,0,0,0,0,0,5,2008,136870,3,1117,1.05,0.0,0,0,14,15638,2209,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
917,2803,907290160,37.0,4435,1,6,5,7,2003,170.0,4,3,4,3,6,717.0,1,0.0,131.0,848.0,5,1,848,0,0,848,1.0,0.0,1,0,1,1,4,4,0,0,16.0,2.0,420.0,3,3,140,0,0,0,0,0,0,0,4,2006,133000,5,848,1.7000000000000002,4302.0,1,140,18,15264,49,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
918,1927,535180030,72.0,10152,1,5,5,54,1956,120.0,3,3,3,3,4,586.0,1,0.0,462.0,1048.0,3,1,1048,0,0,1048,1.0,0.0,1,0,3,1,3,6,0,0,63.0,1.0,286.0,3,3,0,20,0,0,192,0,0,0,6,2007,135000,3,1048,1.7000000000000002,2344.0,1,20,14,14672,2916,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
919,1036,527402130,68.0,10295,1,4,6,41,1969,72.0,3,3,4,3,3,252.0,1,0.0,684.0,936.0,3,1,936,0,0,936,0.0,0.0,1,0,2,1,3,4,0,0,50.0,1.0,288.0,3,3,16,0,0,0,0,0,0,0,9,2008,111900,3,936,1.05,756.0,1,16,14,13104,1681,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
920,1237,535151160,70.0,7763,1,5,7,48,1980,0.0,3,4,3,3,3,504.0,4,108.0,319.0,931.0,3,1,1283,0,0,1283,1.0,0.0,1,0,3,1,3,6,0,0,39.0,2.0,506.0,3,3,0,0,0,0,0,0,0,0,10,2008,140000,3,1283,1.7000000000000002,1944.0,1,0,14,17962,2304,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
921,1375,904101170,80.0,17120,1,4,4,51,1959,0.0,3,3,0,0,0,0.0,0,0.0,0.0,0.0,3,1,1120,468,0,1588,0.0,0.0,2,0,4,1,3,7,1,4,28.0,2.0,680.0,3,3,0,59,0,0,0,0,0,0,7,2008,134432,6,1588,2.1,0.0,0,59,10,15880,2601,219024,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
922,1643,527256040,81.0,13870,1,10,5,4,2007,250.0,5,3,5,3,6,1152.0,1,0.0,590.0,1742.0,5,1,2042,0,0,2042,1.0,0.0,2,0,3,1,5,8,1,4,12.0,3.0,724.0,3,3,240,52,0,0,174,0,0,0,10,2007,455000,7,2042,2.75,6912.0,1,292,25,51050,16,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1
923,2453,528365090,92.0,10120,1,8,5,16,1994,391.0,4,3,4,3,6,740.0,1,0.0,425.0,1165.0,5,1,1203,1323,0,2526,1.0,0.0,2,1,4,1,4,8,1,3,25.0,3.0,844.0,3,3,309,78,0,0,0,0,0,0,12,2006,290000,7,2526,3.25,4440.0,1,387,20,50520,256,1750329,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1
924,2129,907187040,47.0,10820,1,7,5,11,1999,0.0,4,3,4,3,6,342.0,1,0.0,646.0,988.0,5,1,988,885,0,1873,0.0,0.0,2,1,3,1,4,7,1,3,20.0,2.0,597.0,3,3,202,123,0,0,0,0,0,0,3,2007,235500,5,1873,2.6,2052.0,1,325,19,35587,121,783225,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
925,2640,902104020,60.0,9600,1,6,8,110,2004,0.0,3,3,3,3,3,381.0,1,0.0,399.0,780.0,5,1,940,476,0,1416,0.0,1.0,1,0,3,1,4,7,0,0,63.0,2.0,400.0,3,3,0,24,0,0,0,0,0,0,6,2006,156500,1,1416,1.25,1143.0,1,24,16,22656,12100,226576,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
926,2437,528275060,66.08812297553288,8121,1,6,5,10,2000,0.0,3,3,4,3,1,0.0,1,0.0,953.0,953.0,5,1,953,711,0,1664,0.0,0.0,2,1,3,1,3,7,1,3,19.0,2.0,460.0,3,3,100,40,0,0,0,0,0,0,1,2006,172400,4,1664,2.6,0.0,0,140,16,26624,100,505521,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1
927,2398,528150080,121.0,13758,1,9,5,5,2006,430.0,5,3,5,3,6,1232.0,1,0.0,560.0,1792.0,5,1,1792,0,0,1792,1.0,0.0,2,0,2,1,4,6,1,4,14.0,3.0,925.0,3,3,204,49,0,0,0,0,0,0,3,2006,372397,7,1792,2.75,7392.0,1,253,23,41216,25,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1
928,1420,906204280,72.36157845360252,9771,1,6,5,15,2002,190.0,4,3,4,3,2,779.0,1,0.0,298.0,1077.0,5,1,1093,1721,0,2814,0.0,1.0,2,1,4,1,4,9,1,3,24.0,2.0,614.0,3,3,48,32,0,0,216,0,0,0,6,2008,260000,4,2814,2.8000000000000003,1558.0,1,80,18,50652,225,2961841,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
929,2693,903454020,50.0,9000,1,5,4,91,1950,0.0,3,3,3,3,1,0.0,1,0.0,610.0,610.0,5,0,819,0,0,819,0.0,0.0,1,0,2,1,4,4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,9,2006,72000,1,819,1.05,0.0,0,0,15,12285,8281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
930,1370,903481100,60.0,10320,1,3,3,95,1950,0.0,2,2,3,2,1,0.0,1,0.0,536.0,536.0,5,0,808,536,0,1344,0.0,0.0,2,0,3,2,3,8,0,0,0.0,0.0,0.0,0,0,42,0,204,0,0,0,0,0,5,2008,82375,1,1344,2.1,0.0,0,42,11,14784,9025,287296,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
931,392,527378140,72.51531931912564,10448,1,6,6,38,1972,333.0,3,3,3,3,1,0.0,1,0.0,689.0,689.0,3,1,1378,741,0,2119,0.0,0.0,2,1,3,1,3,7,1,3,47.0,2.0,583.0,3,3,0,104,0,0,0,0,0,0,8,2009,158000,5,2119,2.6,0.0,0,104,15,31785,1444,549081,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1
932,1351,903236010,50.0,8635,1,5,5,62,2001,0.0,3,3,3,3,4,336.0,6,41.0,295.0,672.0,3,1,1072,213,0,1285,1.0,0.0,1,0,2,1,3,6,0,0,71.0,1.0,240.0,3,3,0,0,0,0,0,0,0,0,1,2008,127000,2,1285,1.7000000000000002,1590.0,1,0,14,17990,3844,45369,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
933,246,906201120,83.0,11980,1,7,5,23,1987,177.0,4,3,4,3,6,1433.0,1,0.0,0.0,1433.0,5,1,1433,0,0,1433,1.0,0.0,1,1,1,1,4,4,2,3,32.0,2.0,528.0,4,4,0,278,0,0,266,0,0,0,6,2010,270000,4,1433,2.2,8598.0,1,278,19,27227,529,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
934,802,906201130,79.0,12327,1,8,8,27,2009,0.0,4,3,4,3,6,1441.0,1,0.0,55.0,1496.0,5,1,1496,636,0,2132,1.0,0.0,1,1,1,1,4,5,1,4,36.0,2.0,612.0,4,3,349,40,0,0,0,0,0,0,9,2009,316600,4,2132,2.2,8646.0,1,389,20,42640,729,404496,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
935,1404,905402090,124.0,11512,1,6,7,51,2006,84.0,3,3,3,3,5,719.0,1,0.0,300.0,1019.0,4,1,1357,0,0,1357,1.0,0.0,1,0,2,1,5,5,1,4,60.0,1.0,312.0,3,3,0,0,0,0,163,0,0,0,5,2008,177000,2,1357,1.7000000000000002,3595.0,1,0,17,23069,2601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1
936,803,906203120,90.0,14684,1,7,7,20,1991,234.0,4,3,4,3,5,485.0,4,177.0,1496.0,2158.0,4,1,2196,0,0,2196,0.0,0.0,2,0,3,1,4,7,1,3,29.0,3.0,701.0,3,3,84,70,0,0,0,0,0,0,6,2009,271900,4,2196,2.1,3133.0,1,154,19,41724,400,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1
937,1595,923225150,50.03896867688498,2665,1,5,6,34,1976,0.0,3,3,4,3,1,0.0,1,0.0,264.0,264.0,3,1,616,688,0,1304,0.0,0.0,1,1,3,1,3,4,1,4,43.0,1.0,336.0,3,3,141,24,0,0,0,0,0,0,6,2008,115000,1,1304,1.55,0.0,0,165,15,19560,1156,473344,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
938,1319,902330010,50.0,5250,1,8,5,138,1987,0.0,3,4,3,2,2,259.0,1,0.0,425.0,684.0,2,0,938,1215,205,2358,0.0,0.0,2,0,4,1,3,8,0,0,0.0,0.0,0.0,0,0,0,54,20,0,0,0,0,0,12,2008,122000,1,2153,2.1,518.0,1,54,17,36601,19044,1476225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
939,2231,909475230,70.0,18044,1,8,5,24,1986,0.0,4,3,4,3,1,0.0,1,0.0,279.0,279.0,4,1,2726,0,0,2726,0.0,0.0,2,1,2,1,4,6,1,4,33.0,2.0,691.0,4,4,216,64,169,0,0,228,5,0,8,2007,315000,5,2726,2.6,0.0,0,280,20,54520,576,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
